sim_time,power
254416.0,0.27661699954200003
257616.0,0.3239004868610005
260816.0,0.5507129689529999
264016.0,0.011089171995999791
267216.0,0.010907484238000364
270416.0,0.010722611685999972
273616.0,0.010999920464999757
276816.0,0.0108150479339999
280016.0,0.010722611678999794
283216.0,0.010815047957999813
286416.0,0.01099992048899967
289616.0,0.010722611678000149
292816.0,0.010907484181999827
296016.0,0.01063017541500022
299216.0,0.010999920493000026
302416.0,0.010815047957999813
305616.0,0.010815047946000078
308816.0,0.0108150479339999
312016.0,0.010999920468999669
315216.0,0.01063017541500022
318416.0,0.010907484230000097
321616.0,0.010722611678000149
324816.0,0.010999920464999757
328016.0,0.0108150479339999
331216.0,0.010722611678999794
334416.0,0.010815047957999813
337616.0,0.01099992048899967
340816.0,0.010722611685999972
344016.0,0.010907484190000094
347216.0,0.01063017541500022
350416.0,0.010999920485000203
353616.0,0.010815047957999813
356816.0,0.010815047946000078
360016.0,0.0108150479339999
363216.0,0.010999920460999846
366416.0,0.01063017541500022
369616.0,0.010907484238000364
372816.0,0.010722611685999972
376016.0,0.010999920464999757
379216.0,0.0108150479339999
382416.0,0.010722611678999794
385616.0,0.010815047957999813
388816.0,0.01099992048899967
392016.0,0.010722611678000149
395216.0,0.010907484181999827
398416.0,0.01063017541500022
401616.0,0.010999920493000026
404816.0,0.010815047957999813
408016.0,0.010815047946000078
411216.0,0.0108150479339999
414416.0,0.010999920468999669
417616.0,0.01063017541500022
420816.0,0.010907484230000097
424016.0,0.010722611678000149
427216.0,0.010999920464999757
430416.0,0.0108150479339999
433616.0,0.010722611678999794
436816.0,0.010815047957999813
440016.0,0.01099992048899967
443216.0,0.010722611685999972
446416.0,0.010907484190000094
449616.0,0.01063017541500022
452816.0,0.010999920485000203
456016.0,0.010815047957999813
459216.0,0.010815047946000078
462416.0,0.0108150479339999
465616.0,0.010999920460999846
468816.0,0.01063017541500022
472016.0,0.010907484238000364
475216.0,0.010722611685999972
478416.0,0.010999920464999757
481616.0,0.0108150479339999
484816.0,0.010722611678999794
488016.0,0.010815047957999813
491216.0,0.01099992048899967
494416.0,0.010722611678000149
497616.0,0.010907484181999827
500816.0,0.01063017541500022
504016.0,0.010999920493000026
507216.0,0.010815047957999813
510416.0,0.010815047946000078
513616.0,0.0108150479339999
516816.0,0.010999920468999669
520016.0,0.01063017541500022
523216.0,0.010907484230000097
526416.0,0.010722611678000149
529616.0,0.010999920464999757
532816.0,0.0108150479339999
536016.0,0.010722611678999794
539216.0,0.010815047957999813
542416.0,0.01099992048899967
545616.0,0.010722611685999972
548816.0,0.010907484190000094
552016.0,0.01063017541500022
555216.0,0.010999920485000203
558416.0,0.010815047957999813
561616.0,0.010815047946000078
564816.0,0.0108150479339999
568016.0,0.010999920460999846
571216.0,0.01063017541500022
574416.0,0.010907484238000364
577616.0,0.010722611685999972
580816.0,0.010999920464999757
584016.0,0.0108150479339999
587216.0,0.010722611678999794
590416.0,0.010815047957999813
593616.0,0.01099992048899967
596816.0,0.010722611678000149
600016.0,0.010907484181999827
603216.0,0.01063017541500022
606416.0,0.010999920493000026
609616.0,0.010815047957999813
612816.0,0.010815047946000078
616016.0,0.0108150479339999
619216.0,0.010999920468999669
622416.0,0.01063017541500022
625616.0,0.010907484230000097
628816.0,0.010722611678000149
632016.0,0.010999920464999757
635216.0,0.0108150479339999
638416.0,0.010722611678999794
641616.0,0.010815047957999813
644816.0,0.01099992048899967
648016.0,0.010722611685999972
651216.0,0.010907484190000094
654416.0,0.01063017541500022
657616.0,0.010999920485000203
660816.0,0.010815047957999813
664016.0,0.010815047946000078
667216.0,0.0108150479339999
670416.0,0.010999920460999846
673616.0,0.01063017541500022
676816.0,0.010907484238000364
680016.0,0.010722611685999972
683216.0,0.010999920464999757
686416.0,0.0108150479339999
689616.0,0.010722611678999794
692816.0,0.010815047957999813
696016.0,0.01099992048899967
699216.0,0.010722611678000149
702416.0,0.010907484181999827
705616.0,0.01063017541500022
708816.0,0.010999920493000026
712016.0,0.010815047957999813
715216.0,0.010815047946000078
718416.0,0.0108150479339999
721616.0,0.010999920468999669
724816.0,0.01063017541500022
728016.0,0.010907484230000097
731216.0,0.010722611678000149
734416.0,0.010999920464999757
737616.0,0.0108150479339999
740816.0,0.010722611678999794
744016.0,0.010815047957999813
747216.0,0.01099992048899967
750416.0,0.010722611685999972
753616.0,0.010907484190000094
756816.0,0.01063017541500022
760016.0,0.010999920485000203
763216.0,0.010815047957999813
766416.0,0.010815047946000078
769616.0,0.0108150479339999
772816.0,0.010999920460999846
776016.0,0.01063017541500022
779216.0,0.010907484238000364
782416.0,0.010722611685999972
785616.0,0.010999920464999757
788816.0,0.0108150479339999
792016.0,0.010722611678999794
795216.0,0.010815047957999813
798416.0,0.01099992048899967
801616.0,0.010722611678000149
804816.0,0.010907484181999827
808016.0,0.01063017541500022
811216.0,0.010999920493000026
814416.0,0.010815047957999813
817616.0,0.010815047946000078
820816.0,0.0108150479339999
824016.0,0.010999920468999669
827216.0,0.01063017541500022
830416.0,0.010907484230000097
833616.0,0.010722611678000149
836816.0,0.010999920464999757
840016.0,0.0108150479339999
843216.0,0.010722611678999794
846416.0,0.010815047957999813
849616.0,0.01099992048899967
852816.0,0.010722611685999972
856016.0,0.010907484190000094
859216.0,0.01063017541500022
862416.0,0.010999920485000203
865616.0,0.010815047957999813
868816.0,0.010815047946000078
872016.0,0.0108150479339999
875216.0,0.010999920460999846
878416.0,0.01063017541500022
881616.0,0.010907484238000364
884816.0,0.010722611685999972
888016.0,0.010999920464999757
891216.0,0.0108150479339999
894416.0,0.010722611678999794
897616.0,0.010815047957999813
900816.0,0.01099992048899967
904016.0,0.010722611678000149
907216.0,0.010907484181999827
910416.0,0.01063017541500022
913616.0,0.010999920493000026
916816.0,0.010815047957999813
920016.0,0.010815047946000078
923216.0,0.0108150479339999
926416.0,0.010999920468999669
929616.0,0.01063017541500022
932816.0,0.010907484230000097
936016.0,0.010722611678000149
939216.0,0.010999920464999757
942416.0,0.0108150479339999
945616.0,0.010722611678999794
948816.0,0.010815047957999813
952016.0,0.01099992048899967
955216.0,0.010722611685999972
958416.0,0.010907484190000094
961616.0,0.01063017541500022
964816.0,0.010999920485000203
968016.0,0.010815047957999813
971216.0,0.010815047946000078
974416.0,0.0108150479339999
977616.0,0.010999920460999846
980816.0,0.01063017541500022
984016.0,0.010907484238000364
987216.0,0.010722611685999972
990416.0,0.010999920464999757
993616.0,0.0108150479339999
996816.0,0.010722611678999794
1000016.0,0.010815047957999813
1003216.0,0.01099992048899967
1006416.0,0.010722611678000149
1009616.0,0.010907484181999827
1012816.0,0.01063017541500022
1016016.0,0.010999920493000026
1019216.0,0.010815047957999813
1022416.0,0.010815047946000078
1025616.0,0.0108150479339999
1028816.0,0.010999920468999669
1032016.0,0.01063017541500022
1035216.0,0.010907484230000097
1038416.0,0.010722611678000149
1041616.0,0.010999920464999757
1044816.0,0.0108150479339999
1048016.0,0.010722611678999794
1051216.0,0.010815047957999813
1054416.0,0.01099992048899967
1057616.0,0.010722611685999972
1060816.0,0.010907484190000094
1064016.0,0.01063017541500022
1067216.0,0.010999920485000203
1070416.0,0.010815047957999813
1073616.0,0.010815047946000078
1076816.0,0.0108150479339999
1080016.0,0.0024033476100000506
1083216.0,4.700000388879744e-09
1086416.0,4.700000388879744e-09
1089616.0,4.700000388879744e-09
1092816.0,4.700000388879744e-09
1096016.0,4.700000388879744e-09
1099216.0,4.700000388879744e-09
1102416.0,4.700000388879744e-09
1105616.0,4.700000388879744e-09
1108816.0,4.700000388879744e-09
1112016.0,4.700000388879744e-09
1115216.0,4.700000388879744e-09
1118416.0,4.700000388879744e-09
1121616.0,4.700000388879744e-09
1124816.0,4.700000388879744e-09
1128016.0,4.700000388879744e-09
1131216.0,4.700000388879744e-09
1134416.0,4.700000388879744e-09
1137616.0,4.700000388879744e-09
1140816.0,4.700000388879744e-09
1144016.0,4.700000388879744e-09
1147216.0,4.700000388879744e-09
1150416.0,4.700000388879744e-09
1153616.0,4.700000388879744e-09
1156816.0,4.700000388879744e-09
1160016.0,4.700000388879744e-09
1163216.0,4.700000388879744e-09
1166416.0,4.700000388879744e-09
1169616.0,4.700000388879744e-09
1172816.0,4.700000388879744e-09
1176016.0,4.700000388879744e-09
1179216.0,4.700000388879744e-09
1182416.0,4.700000388879744e-09
1185616.0,4.700000388879744e-09
1188816.0,4.700000388879744e-09
1192016.0,4.700000388879744e-09
1195216.0,4.700000388879744e-09
1198416.0,4.700000388879744e-09
1201616.0,4.700000388879744e-09
1204250.75,0.0
